AREA,PERIMETER,MAJOR_AXIS,MINOR_AXIS,ECCENTRICITY,EQDIASQ,SOLIDITY,CONVEX_AREA,EXTENT,ASPECT_RATIO,ROUNDNESS,COMPACTNESS,SHAPEFACTOR_1,SHAPEFACTOR_2,SHAPEFACTOR_3,SHAPEFACTOR_4,MeanRR,MeanRG,MeanRB,StdDevRR,StdDevRG,StdDevRB,SkewRR,SkewRG,SkewRB,KurtosisRR,KurtosisRG,KurtosisRB,EntropyRR,EntropyRG,EntropyRB,ALLdaub4RR,ALLdaub4RG,ALLdaub4RB,Class
112034,1249.8781,460.5971,310.5606,0.7385,377.6852,0.9903,113126,0.7699,1.4831,0.9012,0.82,0.0041,0.0028,0.6724,0.9972,112.0662,106.7013,107.017,29.4154,21.8392,23.0192,-0.5463,-0.0164,-0.056,2.626,3.3154,3.2403,-14472572928.0,-12571635712,-12722688000,56.0249,53.3474,53.504,DOKOL
156087,1497.073,560.2502,356.9697,0.7707,445.7983,0.9894,157758,0.7376,1.5695,0.8752,0.7957,0.0036,0.0023,0.6332,0.9937,140.1319,139.8937,121.3883,31.0559,23.6013,24.1142,-1.1076,-0.6134,-0.5087,3.8029,2.6801,2.5482,-32207605760.0,-31298217984,-23210608640,70.0655,69.9469,60.6948,DOKOL
102162,1191.2061,429.3986,303.5874,0.7072,360.6615,0.9877,103431,0.73,1.4144,0.9047,0.8399,0.0042,0.003,0.7055,0.9978,115.489,108.6169,108.5555,33.5112,26.8291,31.1429,-0.5815,-0.0611,-0.0131,2.6304,2.5456,2.2119,-14358069248.0,-12207517696,-12508828672,57.7605,54.3177,54.2919,DOKOL
151963,1477.179,551.4623,352.008,0.7698,439.8696,0.9918,153220,0.6908,1.5666,0.8751,0.7976,0.0036,0.0023,0.6362,0.9967,145.5526,148.0503,127.905,28.1266,18.2415,22.6733,-1.4576,-1.2269,-0.8133,5.1776,5.0023,3.4537,-33599162368.0,-33943552000,-25104467968,72.7737,74.0258,63.9547,DOKOL
148267,1455.217,564.1047,334.9029,0.8047,434.4875,0.9936,149229,0.7871,1.6844,0.8798,0.7702,0.0038,0.0023,0.5932,0.9993,131.1028,130.5082,116.9128,31.7956,24.0512,24.6278,-0.7973,-0.3313,-0.1311,2.8932,2.1577,2.2139,-26738601984.0,-25692524544,-20422023168,65.5501,65.2547,58.4582,DOKOL
169030,1550.98,570.1261,377.9843,0.7486,463.9135,0.9896,170811,0.7589,1.5083,0.883,0.8137,0.0034,0.0022,0.6621,0.9987,115.4393,108.9392,114.5476,32.2416,26.7258,24.4651,-0.2126,0.2409,-0.3091,2.5468,2.8966,2.8927,-23575756800.0,-20315744256,-22285780992,57.7269,54.4736,57.2819,DOKOL
102142,1223.502,441.7251,296.504,0.7412,360.6262,0.9863,103559,0.7847,1.4898,0.8574,0.8164,0.0043,0.0029,0.6665,0.993,137.4242,138.8559,131.8009,31.9179,24.9323,26.7356,-1.0933,-0.8542,-0.5385,3.7325,3.9749,3.0696,-20307597312.0,-20240594944,-18247018496,68.7153,69.4312,65.9034,DOKOL
167497,1580.825,606.2756,353.0795,0.8129,461.8049,0.9827,170443,0.7464,1.7171,0.8423,0.7617,0.0036,0.0021,0.5802,0.9963,130.2023,127.3372,100.9668,32.4467,26.7424,25.9022,-0.6039,-0.1185,0.2506,2.7519,2.1186,2.4622,-29873858560.0,-27844012032,-17135848448,65.1033,63.6669,50.484,DOKOL
182795,1646.9449,629.4767,374.9311,0.8033,482.4332,0.9895,184729,0.7597,1.6789,0.8469,0.7664,0.0034,0.0021,0.5874,0.9862,103.142,94.2675,102.5959,25.0149,21.0093,23.1096,-0.5164,-0.0177,-0.0628,2.8838,3.9862,3.3547,-19421341696.0,-15742282752,-19013509120,51.5781,47.1419,51.3071,DOKOL
165248,1592.061,612.0599,344.4518,0.8266,458.6941,0.9874,167352,0.7768,1.7769,0.8193,0.7494,0.0037,0.0021,0.5616,0.998,128.4576,131.2182,117.0016,37.1724,34.3982,29.7047,-0.4371,-0.2684,0.0967,2.3264,2.203,2.5016,-29354602496.0,-30230966272,-23370696704,64.2372,65.614,58.5088,DOKOL
131994,1386.02,525.6892,320.6077,0.7925,409.9512,0.9887,133507,0.7832,1.6397,0.8634,0.7798,0.004,0.0024,0.6081,0.9972,137.2201,122.8357,116.8634,29.9653,25.8189,24.3902,-0.9543,-0.4569,-0.2824,3.4248,2.5286,2.7084,-25965365248.0,-20265728000,-18143352832,68.6124,61.4209,58.4346,DOKOL
145774,1451.353,550.7023,337.9216,0.7896,430.8192,0.9918,146972,0.7785,1.6297,0.8696,0.7823,0.0038,0.0023,0.612,0.9974,145.733,140.5726,121.5095,29.6956,22.7672,27.9595,-1.2607,-0.6872,-0.5669,4.6352,3.1495,2.7713,-32485650432.0,-29460496384,-22084593664,72.8577,70.2813,60.7504,DOKOL
142744,1442.903,557.3111,326.9862,0.8098,426.3183,0.9893,144288,0.7639,1.7044,0.8616,0.765,0.0039,0.0023,0.5852,0.9973,128.42,124.235,116.8849,30.1771,26.3935,24.3249,-0.5898,-0.2427,-0.2809,2.8129,2.2971,2.6192,-24495747072.0,-22500065280,-19623020544,64.2114,62.1176,58.441,DOKOL
125081,1317.364,484.117,329.4612,0.7327,399.0715,0.9909,126226,0.7868,1.4694,0.9057,0.8243,0.0039,0.0026,0.6795,0.9985,121.8147,110.7108,106.0745,31.7995,28.3572,29.4264,-0.683,-0.2543,-0.0395,2.8975,2.7532,2.5135,-19401383936.0,-15673366528,-14459362304,60.9065,55.3582,53.0428,DOKOL
194301,1671.417,615.8516,403.3667,0.7557,497.3849,0.987,196863,0.7669,1.5268,0.874,0.8076,0.0032,0.0021,0.6523,0.9959,106.7222,95.4996,103.2612,30.7012,26.0391,24.9828,-0.4074,0.0162,0.0759,2.668,2.8191,3.1837,-22908229632.0,-17749594112,-20701300736,53.3621,47.7523,51.6339,DOKOL
155595,1507.019,567.617,349.976,0.7873,445.0952,0.9909,157030,0.7799,1.6219,0.8609,0.7841,0.0036,0.0022,0.6149,0.9973,148.2013,148.9814,127.5139,32.073,24.6897,23.5272,-1.2116,-1.1152,-0.6176,4.0002,4.1126,3.4344,-36210061312.0,-35781738496,-25616431104,74.0971,74.4895,63.7563,DOKOL
162925,1511.9821,564.2595,368.63,0.7571,455.4586,0.9937,163952,0.7956,1.5307,0.8956,0.8072,0.0035,0.0023,0.6515,0.9973,138.594,138.2541,114.914,32.4448,27.5736,24.5349,-1.3972,-1.2732,-0.6074,4.4776,4.5211,3.4492,-33025585152.0,-32267192320,-21627172864,69.2971,69.1276,57.4579,DOKOL
100471,1186.373,437.8452,292.6243,0.7439,357.6642,0.9891,101577,0.7662,1.4963,0.897,0.8169,0.0044,0.0029,0.6673,0.9984,132.33,125.221,118.6024,30.1531,21.354,24.4045,-0.6555,-0.1665,0.2505,3.0952,3.1183,2.5561,-18344544256.0,-15797143552,-14251051008,66.1617,62.6151,59.306,DOKOL
112914,1257.132,471.8904,305.1801,0.7627,379.1656,0.9897,114094,0.7093,1.5463,0.8978,0.8035,0.0042,0.0027,0.6456,0.9983,111.3843,108.5332,103.6353,26.7518,21.2803,23.7532,-0.9972,-0.3868,-0.3515,3.2475,3.3438,3.2577,-14192421888.0,-13097157632,-12033326080,55.6976,54.2674,51.8205,DOKOL
98903,1172.512,430.8867,292.512,0.7343,354.8622,0.9893,99970,0.7751,1.4731,0.904,0.8236,0.0044,0.003,0.6783,0.9991,113.6538,111.8168,103.9329,34.0955,28.846,27.7873,-0.4491,-0.1454,-0.0011,2.5036,2.1761,2.4585,-13511262208.0,-12684662784,-10858406912,56.8117,55.9049,51.9636,DOKOL
167858,1528.949,581.9219,368.1325,0.7745,462.3023,0.9924,169138,0.7733,1.5807,0.9023,0.7944,0.0035,0.0022,0.6311,0.9977,140.4962,142.3019,121.3455,29.766,21.4184,22.8903,-1.2133,-0.3808,-0.3912,4.7969,2.7521,2.7824,-34654572544.0,-34695901184,-24823287808,70.2496,71.1544,60.6769,DOKOL
147204,1447.647,546.0123,343.9355,0.7767,432.9272,0.993,148249,0.7057,1.5875,0.8827,0.7929,0.0037,0.0023,0.6287,0.998,145.164,149.3952,127.0337,29.7252,22.0188,28.1649,-1.3996,-1.3516,-0.9884,4.7848,4.688,3.3308,-32536786944.0,-33815445504,-24476739584,72.5807,74.6999,63.5188,DOKOL
110930,1244.495,440.5929,321.4334,0.6839,375.8197,0.9881,112271,0.7556,1.3707,0.9001,0.853,0.004,0.0029,0.7276,0.9973,140.6417,144.2048,130.3549,30.3873,22.0274,23.8098,-0.9977,-0.6082,-0.1263,3.5521,3.1271,2.3509,-23008167936.0,-23627732992,-19159949312,70.3174,72.1042,65.1778,DOKOL
155520,1496.624,567.7551,349.5084,0.7881,444.9879,0.987,157562,0.7162,1.6244,0.8725,0.7838,0.0037,0.0022,0.6143,0.9979,107.7497,101.7451,106.1632,27.5655,22.2895,24.4456,-0.512,-0.0913,-0.1985,2.5916,3.2248,2.815,-18345455616.0,-15827006464,-17494286336,53.8751,50.8733,53.0826,DOKOL
149646,1468.194,570.3056,335.8156,0.8083,436.5034,0.9912,150969,0.7818,1.6983,0.8724,0.7654,0.0038,0.0022,0.5858,0.9949,141.4013,144.9038,125.9421,35.062,26.8986,28.4307,-1.0,-0.688,-0.3366,3.3721,2.971,2.4352,-31966009344.0,-32661825536,-24480458752,70.7018,72.4538,62.9747,DOKOL
154497,1491.624,579.3937,340.1177,0.8096,443.5219,0.9934,155530,0.7546,1.7035,0.8726,0.7655,0.0038,0.0022,0.586,0.9982,138.4197,139.8263,112.4425,34.6755,28.9496,26.7472,-0.7722,-0.4922,-0.3561,3.0111,2.3353,2.4409,-31546406912.0,-31502854144,-19815661568,69.2089,69.9133,56.2231,DOKOL
162849,1592.699,624.2347,333.1545,0.8457,455.3524,0.9847,165383,0.745,1.8737,0.8067,0.7295,0.0038,0.002,0.5321,0.997,99.3345,99.4131,98.0964,30.6494,29.684,22.893,0.0988,0.1479,0.366,1.9809,2.0745,3.4237,-16642662400.0,-16554817536,-15414438912,49.6674,49.7081,49.0491,DOKOL
192953,1681.762,665.5488,372.4787,0.8287,495.6565,0.9926,194383,0.7623,1.7868,0.8573,0.7447,0.0034,0.0019,0.5546,0.991,117.6504,115.9168,114.8585,29.8148,24.6431,27.6621,-0.3425,0.5291,0.293,3.1966,3.3343,2.8265,-27600273408.0,-26116403200,-25997262848,58.8212,57.9572,57.4273,DOKOL
132721,1397.782,522.2059,324.7898,0.7831,411.0786,0.9877,134379,0.7197,1.6078,0.8536,0.7872,0.0039,0.0024,0.6197,0.9963,128.7902,112.6047,109.1306,27.2722,22.2289,21.8368,-1.0212,-0.4644,-0.2971,3.5358,3.3741,3.5904,-22627620864.0,-16710221824,-15614217216,64.3993,56.3087,54.57,DOKOL
144815,1432.645,530.4765,348.3135,0.7542,429.3998,0.9923,145945,0.7378,1.523,0.8866,0.8095,0.0037,0.0024,0.6552,0.9979,154.0656,153.903,141.1264,30.7624,23.6363,25.0,-1.2988,-0.7564,-0.5594,4.4744,2.9591,2.7645,-36393275392.0,-35600490496,-29711974400,77.0256,76.9543,70.5632,DOKOL
142955,1454.557,558.9067,326.4683,0.8117,426.6333,0.9876,144755,0.7504,1.712,0.8491,0.7633,0.0039,0.0023,0.5827,0.9975,140.7593,142.7711,127.7278,34.2505,27.8082,24.6304,-0.8908,-0.5913,-0.0412,3.0693,2.5545,2.8724,-30155466752.0,-30331496448,-23721494528,70.3759,71.3824,63.8628,DOKOL
125374,1320.2679,492.9375,324.2897,0.7531,399.5387,0.9935,126194,0.7258,1.5201,0.9038,0.8105,0.0039,0.0026,0.657,0.9986,129.5031,125.5865,108.7054,37.1497,34.5642,31.675,-0.5059,-0.0671,-0.0164,2.5959,2.1386,2.1907,-22630578176.0,-21004429312,-15445172224,64.7484,62.7905,54.3519,DOKOL
160709,1508.494,561.2164,366.1832,0.7578,452.3506,0.9892,162470,0.7876,1.5326,0.8875,0.806,0.0035,0.0023,0.6497,0.9957,148.3164,150.2576,130.4827,31.9677,23.3397,24.4435,-1.1803,-0.742,-0.2616,4.1403,3.0082,2.6433,-37447786496.0,-37505753088,-27876096000,74.162,75.134,65.2471,DOKOL
204508,1704.656,612.2499,429.9135,0.712,510.282,0.9841,207810,0.775,1.4241,0.8844,0.8335,0.003,0.0021,0.6946,0.9893,86.7197,82.294,95.467,32.0025,28.227,29.6899,0.765,1.1135,0.6239,3.5259,4.2019,3.4149,-16249767936.0,-14173490176,-19193047040,43.3599,41.1496,47.7369,DOKOL
162728,1511.626,568.4935,365.8966,0.7653,455.1832,0.9932,163847,0.8158,1.5537,0.8949,0.8007,0.0035,0.0022,0.6411,0.9961,145.6967,147.2663,121.0193,35.9217,30.2364,29.3607,-1.2989,-0.8785,-0.5976,4.0863,3.1285,2.8413,-37080555520.0,-37146513408,-24608387072,72.8502,73.6361,60.5138,DOKOL
102533,1198.348,427.9125,306.0871,0.6988,361.3157,0.9871,103878,0.7234,1.398,0.8972,0.8444,0.0042,0.003,0.713,0.9967,133.1886,128.9128,121.6643,30.1732,19.8848,23.7238,-0.8456,-0.151,0.0731,3.3462,3.0034,2.4758,-18972741632.0,-17073910784,-15300801536,66.5942,64.4598,60.8364,DOKOL
135777,1436.8719,554.0663,317.0632,0.8201,415.7844,0.9818,138291,0.7463,1.7475,0.8264,0.7504,0.0041,0.0023,0.5631,0.9841,144.4103,147.6186,133.8505,38.2381,29.5822,29.532,-1.1659,-1.1672,-0.7623,3.3571,3.8939,2.7341,-30679252992.0,-31076628480,-25321754624,72.2044,73.811,66.9246,DOKOL
152960,1476.855,548.2127,358.0435,0.7573,441.3102,0.9893,154608,0.7532,1.5311,0.8813,0.805,0.0036,0.0023,0.648,0.9922,140.3079,145.715,120.8575,36.3946,31.4587,32.1839,-0.7738,-0.571,-0.2494,2.8307,2.4455,2.203,-32349526016.0,-34305236992,-23407439872,70.1557,72.8618,60.433,DOKOL
159858,1503.392,560.9233,364.1994,0.7605,451.1513,0.9875,161889,0.8037,1.5402,0.8888,0.8043,0.0035,0.0023,0.6469,0.9963,117.0464,115.5217,110.4324,30.8156,26.6509,28.0967,-0.5792,-0.1402,-0.2611,2.9403,2.545,2.3726,-22739851264.0,-21678555136,-19899525120,58.5187,57.7586,55.2128,DOKOL
186236,1628.151,615.6091,385.9771,0.779,486.9528,0.9896,188192,0.6839,1.5949,0.8828,0.791,0.0033,0.0021,0.6257,0.9979,107.021,100.7121,108.8448,31.1978,25.5311,24.9414,-0.312,0.1155,0.1071,2.4252,2.5213,2.5376,-22155165696.0,-18908143616,-22129031168,53.5082,50.3549,54.42,DOKOL
158157,1510.033,591.0096,340.9958,0.8168,448.7446,0.9947,158995,0.7892,1.7332,0.8716,0.7593,0.0037,0.0022,0.5765,0.9992,126.866,121.1181,116.2913,33.2748,26.8473,24.9182,-0.5511,-0.3076,-0.587,2.6119,2.8771,3.2298,-26854944768.0,-23685324800,-21562945536,63.4329,60.5601,58.1464,DOKOL
145733,1461.642,570.0002,326.5131,0.8197,430.7587,0.9898,147231,0.794,1.7457,0.8572,0.7557,0.0039,0.0022,0.5711,0.997,115.449,112.8717,109.3377,30.1541,28.1161,25.0016,-0.0069,0.2952,0.132,2.5233,2.2842,2.5747,-20099866624.0,-18987509760,-17485762560,57.7199,56.434,54.6661,DOKOL
151209,1482.381,544.0471,356.7963,0.7549,438.777,0.9842,153636,0.7315,1.5248,0.8647,0.8065,0.0036,0.0024,0.6505,0.9918,83.2987,75.0434,86.3073,29.4053,27.3335,28.8205,0.4474,1.0156,0.649,2.8051,4.316,3.6684,-10835238912.0,-8688261120,-11549764608,41.65,37.5235,43.1511,DOKOL
95906,1125.9041,400.1798,305.4454,0.6461,349.4443,0.994,96484,0.7773,1.3102,0.9507,0.8732,0.0042,0.0032,0.7625,0.999,127.5491,131.3761,115.1617,30.5834,24.2483,22.9927,-0.7858,-0.4209,-0.0717,2.9831,2.7621,2.7936,-16254498816.0,-16864809984,-12705938432,63.775,65.6909,57.583,DOKOL
170267,1617.582,614.0543,354.0693,0.817,465.6078,0.983,173207,0.7196,1.7343,0.8177,0.7583,0.0036,0.0021,0.5749,0.9971,107.0208,100.1189,110.3781,34.8653,30.7398,30.6285,-0.0775,0.0768,-0.2409,2.001,2.1731,2.649,-20769906688.0,-17685381120,-21484394496,53.5126,50.0612,55.1913,DOKOL
166212,1553.136,571.5416,373.4686,0.757,460.0301,0.9845,168829,0.6771,1.5304,0.8659,0.8049,0.0034,0.0022,0.6479,0.9914,132.9693,133.5494,125.4424,36.0779,28.8753,25.3151,-0.5856,-0.3748,-0.2424,2.5509,2.5038,2.6465,-31475689472.0,-30780651520,-26618515456,66.4821,66.7748,62.7214,DOKOL
143168,1438.64,522.2192,350.9828,0.7405,426.951,0.9856,145262,0.7836,1.4879,0.8693,0.8176,0.0036,0.0025,0.6684,0.9945,152.3455,150.0145,125.333,34.03,28.8981,30.6818,-1.2669,-0.9577,-0.3983,4.0834,3.5771,2.3895,-35526877184.0,-33827332096,-23423404032,76.1693,75.0057,62.6653,DOKOL
199707,1711.678,663.8049,384.2429,0.8154,504.2567,0.9924,201232,0.7172,1.7276,0.8566,0.7596,0.0033,0.0019,0.5771,0.9969,139.1584,142.896,135.0905,35.9152,33.1582,30.818,-0.7091,-0.7655,-0.7426,2.4812,2.6765,2.7931,-41450606592.0,-43275087872,-38162923520,69.5798,71.4512,67.5481,DOKOL
162404,1544.915,608.9265,340.2279,0.8293,454.7298,0.9935,163459,0.7684,1.7898,0.8551,0.7468,0.0037,0.0021,0.5577,0.9981,122.1667,113.1837,109.5339,40.9354,36.8258,32.5798,-0.6827,-0.6001,-0.5187,2.3852,2.371,2.3435,-26668843008.0,-22380625920,-20412338176,61.0872,56.5926,54.7705,DOKOL
174168,1574.934,587.6588,378.6228,0.7648,470.9114,0.991,175750,0.7985,1.5521,0.8824,0.8013,0.0034,0.0022,0.6421,0.9967,113.6092,108.4231,114.5306,38.0915,33.9242,34.2779,-0.4445,-0.3806,-0.111,2.2814,2.5423,2.4968,-24390127616.0,-21642842112,-24203325440,56.8031,54.2096,57.2677,DOKOL
143409,1442.124,532.1603,345.7256,0.7602,427.3102,0.9857,145496,0.7043,1.5393,0.8665,0.803,0.0037,0.0024,0.6448,0.9925,131.6851,131.5246,123.3686,27.3193,21.1407,26.0132,-1.0524,-0.3928,-0.2718,4.2144,3.3318,2.7361,-25619701760.0,-25022607360,-22239576064,65.8422,65.7617,61.6867,DOKOL
96664,1145.434,419.3492,293.6552,0.7139,350.8225,0.9938,97268,0.7939,1.428,0.9258,0.8366,0.0043,0.003,0.6999,0.9995,127.3178,127.0159,113.9956,32.7959,27.5824,29.7622,-0.8973,-0.6974,-0.3969,2.8811,2.7877,2.3993,-16488028160.0,-16033016832,-12958060544,63.6643,63.5115,57.002,DOKOL
151173,1433.1801,493.1908,390.8281,0.6099,438.7248,0.9886,152921,0.7972,1.2619,0.9249,0.8896,0.0033,0.0026,0.7913,0.9986,102.9134,99.9012,107.7734,34.668,29.9455,30.3418,-0.0277,0.2367,0.1609,2.1517,2.4594,2.358,-17058483200.0,-15549703168,-18155364352,51.4584,49.9569,53.8931,DOKOL
150399,1482.847,570.9537,336.8778,0.8074,437.6002,0.9878,152253,0.7694,1.6948,0.8595,0.7664,0.0038,0.0022,0.5874,0.9956,142.2562,143.0105,120.6156,34.4488,29.4381,27.5631,-0.8345,-0.5661,-0.6636,3.0465,2.466,2.6738,-32452358144.0,-32203806720,-22396153856,71.1313,71.5089,60.3126,DOKOL
163973,1515.802,542.8138,386.6868,0.7018,456.9211,0.9848,166510,0.7216,1.4038,0.8968,0.8418,0.0033,0.0024,0.7086,0.9947,110.4333,96.1057,101.3019,26.3694,22.7434,24.0944,-0.4765,0.2827,0.1475,2.7664,3.3375,3.081,-20217860096.0,-14859089920,-16706228224,55.2172,48.0547,50.6551,DOKOL
107981,1239.067,447.3554,308.2379,0.7247,370.7906,0.9899,109086,0.7703,1.4513,0.8838,0.8289,0.0041,0.0029,0.687,0.9971,134.5973,127.6462,119.7145,39.3168,33.514,34.0395,-0.468,-0.4318,-0.2534,2.0904,2.1685,2.1099,-21296152576.0,-18590947328,-16373058560,67.2932,63.8242,59.8603,DOKOL
180788,1605.7841,604.344,381.6076,0.7754,479.7775,0.9922,182203,0.785,1.5837,0.8811,0.7939,0.0033,0.0021,0.6302,0.9981,142.2404,141.6842,125.2375,36.0145,31.8832,27.963,-0.8693,-0.2869,-0.5789,3.1145,2.0808,2.4686,-39250636800.0,-38316040192,-29166972928,71.1161,70.8435,62.6178,DOKOL
137914,1475.6281,570.014,311.584,0.8374,419.0436,0.9835,140228,0.6089,1.8294,0.7959,0.7351,0.0041,0.0023,0.5404,0.9887,143.5222,146.1507,133.2268,40.0318,31.0159,29.4333,-1.056,-1.2398,-0.8692,3.0088,4.0293,3.2276,-31021238272.0,-31060172800,-25458591744,71.7611,73.0755,66.6119,DOKOL
148517,1463.246,549.3091,346.6294,0.7758,434.8537,0.9918,149749,0.6992,1.5847,0.8717,0.7916,0.0037,0.0023,0.6267,0.9931,139.9318,144.4145,118.8965,33.5968,24.5406,28.1336,-0.8158,-0.3572,-0.0956,3.1494,2.4435,2.1092,-30869807104.0,-31957917696,-21535674368,69.9621,72.2082,59.4504,DOKOL
179732,1645.203,647.8385,354.4339,0.8371,478.3742,0.9898,181575,0.7411,1.8278,0.8344,0.7384,0.0036,0.002,0.5453,0.9966,93.6029,87.136,95.4295,24.7571,22.5976,21.9017,0.0181,0.8094,0.6843,2.6476,4.6123,4.4744,-15622845440.0,-13297488896,-15972971520,46.7959,43.5682,47.7134,DOKOL
169147,1569.068,587.965,367.5672,0.7805,464.074,0.9923,170461,0.7039,1.5996,0.8634,0.7893,0.0035,0.0022,0.623,0.9965,116.9435,113.0817,107.3184,27.2325,23.2467,24.3618,-0.6918,-0.1221,-0.1205,3.1199,2.985,3.2159,-23582701568.0,-21588574208,-19453181952,58.4746,56.5442,53.6629,DOKOL
153048,1523.577,607.1192,321.9273,0.8478,441.4372,0.9922,154253,0.725,1.8859,0.8285,0.7271,0.004,0.0021,0.5287,0.997,122.6003,116.1673,120.8722,28.2341,23.3603,23.2925,-0.7821,-0.5612,-0.6737,3.2017,3.9588,3.7213,-23645988864.0,-20677664768,-22478458880,61.3006,58.0856,60.4387,DOKOL
154245,1503.598,546.4366,361.8018,0.7494,443.1601,0.9883,156070,0.742,1.5103,0.8573,0.811,0.0035,0.0023,0.6577,0.9934,96.4055,93.7044,92.7976,31.6154,30.2844,32.9301,-0.0573,0.3228,0.3657,2.4202,2.9624,3.0045,-14960579584.0,-14010061824,-14057613312,48.2049,46.8561,46.4054,DOKOL
144207,1455.647,561.3004,328.1891,0.8113,428.4974,0.9906,145573,0.7559,1.7103,0.8552,0.7634,0.0039,0.0023,0.5828,0.9967,133.4077,128.6071,117.0294,33.0429,26.2763,26.2053,-0.867,-0.422,-0.1656,3.277,2.7337,2.4833,-27102058496.0,-24426137600,-20047519744,66.7034,64.3021,58.5145,DOKOL
172379,1647.4351,621.3907,354.2521,0.8216,468.4867,0.9804,175830,0.6888,1.7541,0.7981,0.7539,0.0036,0.0021,0.5684,0.9971,102.4928,90.2735,105.8421,29.4885,25.7219,25.3809,-0.0485,0.4872,0.0707,2.3748,3.822,3.4777,-18598156288.0,-14025698304,-19371372544,51.2499,45.1382,52.925,DOKOL
112819,1255.413,476.7512,301.7341,0.7742,379.0061,0.9933,113578,0.7677,1.58,0.8995,0.795,0.0042,0.0027,0.632,0.9986,133.4311,135.4254,120.672,34.7921,29.2846,32.1839,-0.3021,0.0545,0.4712,2.5769,2.4183,2.2998,-21393035264.0,-21550960640,-17226102784,66.7188,67.7163,60.3393,DOKOL
201551,1724.1591,673.0964,382.4955,0.8228,506.5794,0.9917,203247,0.7886,1.7598,0.852,0.7526,0.0033,0.0019,0.5664,0.9968,141.0568,139.7514,131.0454,29.1274,24.7309,21.7775,-1.0971,-0.4826,-0.5788,4.043,2.7163,3.3124,-41868271616.0,-40468987904,-34961629184,70.5276,69.8768,65.5227,DOKOL
143957,1452.262,523.1368,352.3305,0.7392,428.1259,0.9844,146236,0.7746,1.4848,0.8577,0.8184,0.0036,0.0024,0.6697,0.9944,154.6815,150.4548,125.8076,34.9626,29.1245,30.816,-1.3092,-0.8756,-0.3565,4.1478,3.4278,2.4134,-36987568128.0,-34249711616,-23752157184,77.3446,75.2287,62.9057,DOKOL
156030,1566.979,595.6793,384.2388,0.7641,445.7169,0.9118,171132,0.6319,1.5503,0.7985,0.7482,0.0038,0.0025,0.5599,0.868,141.4377,142.7195,126.9296,38.3508,31.8403,25.6405,-0.6426,-0.4117,-0.3529,2.5952,2.3904,2.6668,-33837977600.0,-33563627520,-25646532608,70.7212,71.3609,63.4659,DOKOL
175894,1587.17,591.8867,379.7294,0.7671,473.239,0.9932,177106,0.7506,1.5587,0.8774,0.7995,0.0034,0.0022,0.6393,0.9964,100.727,90.2282,95.3538,29.1361,24.8822,27.7008,-0.2323,0.4332,0.3049,2.7883,3.9974,3.2716,-18274963456.0,-14205623296,-16215183360,50.3612,45.1162,47.6783,DOKOL
167208,1579.176,604.1566,353.461,0.811,461.4064,0.9907,168773,0.6696,1.7093,0.8426,0.7637,0.0036,0.0021,0.5833,0.997,140.124,127.7612,123.9796,33.2891,21.9735,25.6632,-1.2833,-0.7079,-0.588,4.2584,3.787,2.7344,-34792914944.0,-27492392960,-26157553664,70.0679,63.8854,61.9965,DOKOL
101772,1190.234,437.8928,296.5733,0.7357,359.9724,0.9921,102580,0.7604,1.4765,0.9028,0.8221,0.0043,0.0029,0.6758,0.9978,131.3954,133.3802,119.1755,37.2765,29.9762,30.8305,-0.7477,-0.573,-0.4697,2.489,2.294,2.265,-18920585216.0,-18878216192,-15024681984,65.6997,66.6945,59.5944,DOKOL
145435,1468.962,529.6494,351.6841,0.7477,430.318,0.9834,147893,0.7516,1.506,0.8469,0.8125,0.0036,0.0024,0.6601,0.9941,122.5559,117.5275,111.1964,29.7007,25.5538,25.7403,-0.5277,0.0919,0.2684,3.5449,3.8267,3.3664,-22610163712.0,-20339697664,-18142521344,61.2849,58.7703,55.6061,DOKOL
146017,1440.998,536.7607,346.9765,0.763,431.1782,0.9883,147745,0.7445,1.547,0.8837,0.8033,0.0037,0.0024,0.6453,0.9982,120.0754,115.3086,118.904,33.3115,28.6767,28.2241,-0.2223,0.274,0.2238,2.5621,2.6921,2.9658,-22185627648.0,-19937153024,-21190301696,60.0381,57.6532,59.4519,DOKOL
163469,1513.738,536.2514,391.1683,0.684,456.2184,0.9853,165909,0.7838,1.3709,0.8965,0.8508,0.0033,0.0024,0.7238,0.9922,113.0191,102.0469,102.2376,27.052,23.963,23.4273,-0.2639,0.433,0.306,2.831,3.344,3.5861,-21224015872.0,-16901419008,-16914098176,56.5079,51.0232,51.118,DOKOL
159802,1530.787,564.7152,362.0923,0.7674,451.0723,0.992,161095,0.6801,1.5596,0.857,0.7988,0.0035,0.0023,0.638,0.995,147.3548,148.1867,122.9946,36.0944,28.684,25.8574,-0.8871,-0.5527,-0.3546,3.0208,2.3733,2.4878,-37314162688.0,-36777943040,-24607793152,73.6747,74.0935,61.4998,DOKOL
109175,1236.871,438.3364,317.6122,0.6892,372.835,0.991,110166,0.729,1.3801,0.8968,0.8506,0.004,0.0029,0.7235,0.9985,141.0727,138.4075,126.2758,34.8828,24.4166,28.2893,-0.9273,-0.4417,-0.4465,3.1331,2.5458,2.5022,-23194517504.0,-21455044608,-17945880576,70.5398,69.2101,63.145,DOKOL
